id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KRT78	5	0.47654	0.62288	1.0	10846	2	0.31708	0.11594	0.2514	1.0	4317	3	0.31708
HBZ	5	0.47659	0.62292	1.0	10847	2	-0.1075	0.12879	0.2709	1.0	4677	2	-0.1075
SUV420H1	5	0.47662	0.62295	1.0	10848	1	0.21567	0.4584	0.61311	1.0	10769	2	0.21567
MAGED4	3	0.47666	0.51665	1.0	10849	1	-0.10711	0.29235	0.42581	1.0	8308	1	-0.10711
DDRGK1	5	0.47668	0.623	1.0	10850	2	-0.15369	0.0041297	0.017356	0.760146	396	1	-0.15369
TNC	5	0.47671	0.62302	1.0	10851	2	0.062315	0.85254	0.85694	1.0	15287	1	0.062315
TULP2	5	0.47672	0.62303	1.0	10852	1	0.045606	0.18218	0.34982	1.0	6016	1	0.045606
MRFAP1L1	4	0.47681	0.58157	1.0	10853	1	-0.013698	0.26998	0.41266	1.0	7933	1	-0.013698
SLC25A39	5	0.47686	0.62316	1.0	10854	1	0.18059	0.038822	0.1132	1.0	1843	4	0.18059
C1QTNF4	5	0.47696	0.62327	1.0	10855	1	0.26065	0.053359	0.14869	1.0	2448	3	0.26065
DDB2	5	0.47698	0.6233	1.0	10856	2	0.16472	0.22639	0.41217	1.0	7104	3	0.16472
DFFA	5	0.47701	0.62332	1.0	10857	2	0.38833	0.28047	0.46653	1.0	8091	2	0.38833
BBC3	18	0.47703	0.7847	1.0	10858	6	-0.060452	0.57126	0.85256	1.0	12508	6	-0.060452
C6orf52	5	0.4771	0.62341	1.0	10859	2	-0.09902	0.18067	0.3477	1.0	5978	2	-0.09902
TAF6	5	0.47712	0.62344	1.0	10860	2	-0.41324	0.69077	0.76385	1.0	13490	1	-0.41324
IL12B	5	0.47713	0.62344	1.0	10861	1	-0.025235	0.39761	0.56226	1.0	9820	1	-0.025235
KIAA0930	5	0.47721	0.62352	1.0	10862	2	0.1806	0.15691	0.31315	1.0	5401	3	0.1806
GFRA2	5	0.47726	0.62357	1.0	10863	1	-0.0076547	0.58605	0.72291	1.0	12695	1	-0.0076547
FAM131A	5	0.47729	0.62359	1.0	10864	2	-0.014695	0.57399	0.71336	1.0	12551	1	-0.014695
SPINT2	5	0.4774	0.62369	1.0	10865	2	-0.10875	0.24098	0.43252	1.0	7462	2	-0.10875
TM4SF18	4	0.47745	0.5819	1.0	10866	1	0.21467	0.14548	0.28537	1.0	5119	2	0.21467
FXYD2	4	0.47753	0.58194	1.0	10867	1	0.12521	0.39535	0.54107	1.0	9796	2	0.12521
DUSP1	5	0.47765	0.62394	1.0	10868	2	-0.045225	0.85532	0.85916	1.0	15325	1	-0.045225
AGR3	5	0.47768	0.62397	1.0	10869	2	-0.14542	0.22775	0.41408	1.0	7140	1	-0.14542
NPAT	5	0.47795	0.62423	1.0	10870	2	-0.025841	0.23724	0.42737	1.0	7384	2	-0.025841
QPRT	5	0.478	0.62427	1.0	10871	1	0.19492	0.098384	0.22419	1.0	3792	3	0.19492
TMEM109	5	0.47807	0.62433	1.0	10872	2	-0.094279	0.54081	0.68401	1.0	12058	1	-0.094279
CLPTM1L	5	0.47821	0.62447	1.0	10873	2	-0.11205	0.31251	0.49229	1.0	8598	1	-0.11205
GOLGA6C	1	0.47826	0.47845	1.0	10874	0	-0.010707	0.52174	0.52179	1.0	11743	0	-0.010707
SERPINE1	5	0.47836	0.62461	1.0	10875	2	0.17453	0.24742	0.44013	1.0	7586	2	0.17453
SLC22A7	5	0.47844	0.62468	1.0	10876	2	0.063362	0.57678	0.71582	1.0	12590	2	0.063362
COL6A1	5	0.47846	0.6247	1.0	10877	1	0.22866	0.053739	0.14958	1.0	2461	3	0.22866
ZSWIM6	5	0.47853	0.62477	1.0	10878	1	-0.062966	0.16925	0.33121	1.0	5690	2	-0.062966
ADAMTSL3	5	0.47867	0.62489	1.0	10879	2	-0.11517	0.30949	0.48979	1.0	8555	2	-0.11517
CYP2C18	5	0.47883	0.62504	1.0	10880	2	0.25005	0.50924	0.6565	1.0	11560	2	0.25005
ASNSD1	5	0.47903	0.62522	1.0	10881	1	0.28367	0.11884	0.2558	1.0	4407	3	0.28367
GPR135	5	0.47904	0.62523	1.0	10882	2	-0.03534	0.68139	0.75977	1.0	13406	1	-0.03534
TMEM244	5	0.47933	0.62549	1.0	10883	1	0.14988	0.14897	0.30123	1.0	5201	1	0.14988
GGH	5	0.47941	0.62556	1.0	10884	2	0.17306	0.15701	0.31331	1.0	5405	3	0.17306
HAPLN4	5	0.4795	0.62564	1.0	10885	1	0.00075629	0.53273	0.67691	1.0	11925	2	0.00075629
PDSS2	5	0.47957	0.62571	1.0	10886	1	0.065791	0.42779	0.58732	1.0	10274	1	0.065791
IQSEC1	5	0.4796	0.62574	1.0	10887	1	0.37488	0.033195	0.098945	1.0	1663	4	0.37488
CES1	5	0.47962	0.62576	1.0	10888	2	-0.049267	0.35345	0.52559	1.0	9180	1	-0.049267
MTMR9	5	0.47966	0.6258	1.0	10889	2	0.13798	0.55519	0.69672	1.0	12269	2	0.13798
WDR83OS	5	0.47975	0.62589	1.0	10890	2	-0.13995	0.42786	0.58738	1.0	10278	1	-0.13995
ICA1L	5	0.47977	0.6259	1.0	10891	1	0.037052	0.14048	0.2886	1.0	4990	2	0.037052
PXDC1	5	0.47996	0.62608	1.0	10892	2	0.13313	0.20408	0.38106	1.0	6606	3	0.13313
TPTE	2	0.48001	0.48249	1.0	10893	1	0.042837	0.2492	0.29892	1.0	7617	1	0.042837
LRRIQ1	5	0.48001	0.62613	1.0	10894	2	-0.077139	0.91553	0.91581	1.0	16377	0	-0.077139
TIMM13	5	0.4801	0.62621	1.0	10895	2	0.18442	0.23319	0.42163	1.0	7283	3	0.18442
NEUROG3	5	0.48022	0.62632	1.0	10896	2	-0.089697	0.44475	0.60155	1.0	10546	2	-0.089697
ATG13	5	0.48033	0.62642	1.0	10897	1	0.050461	0.46145	0.61565	1.0	10828	2	0.050461
RSBN1	5	0.48038	0.62646	1.0	10898	2	0.0075496	0.53888	0.6823	1.0	12034	2	0.0075496
SSTR2	5	0.48054	0.62661	1.0	10899	2	0.31782	0.090231	0.21137	1.0	3558	3	0.31782
C17orf53	5	0.48057	0.62664	1.0	10900	1	-0.010189	0.36845	0.53788	1.0	9404	2	-0.010189
FGF11	5	0.48058	0.62665	1.0	10901	2	0.035468	0.032118	0.096113	1.0	1624	2	0.035468
SOX3	5	0.48065	0.62671	1.0	10902	2	0.10005	0.37174	0.54069	1.0	9456	2	0.10005
SYN1	5	0.4807	0.62676	1.0	10903	1	0.31559	0.054251	0.15083	1.0	2487	3	0.31559
C16orf58	5	0.48077	0.62682	1.0	10904	1	0.43926	0.027192	0.083353	1.0	1433	4	0.43926
SHPRH	5	0.48079	0.62684	1.0	10905	2	-0.21518	0.39478	0.55985	1.0	9788	2	-0.21518
RPS3	4	0.48081	0.58351	1.0	10906	1	0.91607	0.012745	0.041961	0.944165	820	2	0.91607
MT1HL1	1	0.48083	0.481	1.0	10907	0	-0.0076614	0.51917	0.51919	1.0	11705	0	-0.0076614
PDE10A	5	0.48091	0.62695	1.0	10908	2	-0.12503	0.18016	0.34694	1.0	5961	2	-0.12503
HES2	5	0.48095	0.627	1.0	10909	2	-0.065627	0.93181	0.93206	1.0	16664	0	-0.065627
AFAP1L2	5	0.481	0.62704	1.0	10910	1	0.066448	0.48515	0.63581	1.0	11165	2	0.066448
KLHDC8B	5	0.48102	0.62706	1.0	10911	2	-0.15973	0.78912	0.81385	1.0	14464	1	-0.15973
ITFG1	5	0.48103	0.62707	1.0	10912	2	0.16724	0.063148	0.16799	1.0	2793	2	0.16724
NUDT21	5	0.48105	0.62708	1.0	10913	2	-0.38366	0.016659	0.055035	1.0	973	1	-0.38366
PDE4A	5	0.48112	0.62714	1.0	10914	2	0.17641	0.1929	0.36516	1.0	6313	3	0.17641
IQGAP2	5	0.48113	0.62715	1.0	10915	1	-0.00444	0.21001	0.3894	1.0	6743	2	-0.00444
TMEM189	5	0.48117	0.62719	1.0	10916	2	-0.10291	0.39937	0.56372	1.0	9850	1	-0.10291
GCDH	5	0.48123	0.62725	1.0	10917	1	0.057926	0.5028	0.65098	1.0	11446	2	0.057926
ZW10	5	0.48133	0.62734	1.0	10918	2	-0.089676	0.79636	0.81817	1.0	14546	1	-0.089676
SRRM5	5	0.48139	0.62738	1.0	10919	2	-0.086144	0.46082	0.61511	1.0	10814	2	-0.086144
UBTF	5	0.4814	0.62739	1.0	10920	1	0.31326	0.22123	0.40493	1.0	6981	3	0.31326
MAGEA3	2	0.48169	0.48404	1.0	10921	1	-0.12722	0.87184	0.87161	1.0	15575	0	-0.12722
CXorf36	5	0.48173	0.62773	1.0	10922	1	-0.08485	0.25353	0.44492	1.0	7690	2	-0.08485
MADD	5	0.48187	0.62785	1.0	10923	1	0.17017	0.10586	0.23584	1.0	4008	3	0.17017
SMPD1	5	0.48197	0.62793	1.0	10924	1	0.17526	0.055708	0.15438	1.0	2547	4	0.17526
PARN	5	0.482	0.62797	1.0	10925	2	-0.14638	0.40149	0.56547	1.0	9880	2	-0.14638
CIITA	5	0.48204	0.62801	1.0	10926	2	-0.075303	0.54241	0.68539	1.0	12083	1	-0.075303
FOXJ1	5	0.48206	0.62803	1.0	10927	2	-0.18021	0.56813	0.70821	1.0	12456	2	-0.18021
SLC25A19	5	0.48207	0.62803	1.0	10928	1	0.21505	0.060878	0.16426	1.0	2716	3	0.21505
CCDC39	5	0.4821	0.62808	1.0	10929	1	-0.065768	0.92381	0.92412	1.0	16521	0	-0.065768
CCDC121	5	0.48227	0.62822	1.0	10930	2	-0.28754	0.9556	0.95582	1.0	17070	0	-0.28754
ZNF385A	5	0.48234	0.62829	1.0	10931	2	0.052134	0.1465	0.29759	1.0	5142	2	0.052134
RFFL	5	0.48236	0.62831	1.0	10932	1	-0.084164	0.44658	0.60309	1.0	10579	2	-0.084164
MYO1C	5	0.4824	0.62835	1.0	10933	1	0.056539	0.5084	0.65579	1.0	11544	2	0.056539
BIRC6	5	0.48248	0.62842	1.0	10934	2	0.11906	0.30236	0.48408	1.0	8456	2	0.11906
COL6A6	5	0.48256	0.62849	1.0	10935	1	0.088304	0.33172	0.50786	1.0	8880	1	0.088304
HMG20B	5	0.48273	0.62864	1.0	10936	2	-0.094622	0.56937	0.70928	1.0	12480	2	-0.094622
WFDC8	5	0.48273	0.62864	1.0	10937	1	0.39561	0.026695	0.082013	1.0	1410	3	0.39561
ZBTB7B	4	0.48274	0.58447	1.0	10938	1	0.35302	0.065492	0.15141	1.0	2847	3	0.35302
AGAP6	2	0.48275	0.48504	1.0	10939	1	-0.21112	0.8476	0.84724	1.0	15212	0	-0.21112
REV1	5	0.48278	0.62869	1.0	10940	2	0.5499	0.010606	0.037894	0.920879	724	3	0.5499
MRPL43	5	0.4828	0.6287	1.0	10941	1	0.27655	0.051303	0.14373	1.0	2350	3	0.27655
CYP20A1	5	0.48291	0.62881	1.0	10942	2	0.032251	0.81212	0.82818	1.0	14741	1	0.032251
BEGAIN	5	0.48303	0.62891	1.0	10943	2	-0.069535	0.47461	0.62678	1.0	11022	1	-0.069535
PLEKHA3	5	0.48307	0.62895	1.0	10944	2	0.075114	0.70177	0.76873	1.0	13585	1	0.075114
LMO1	5	0.48321	0.62908	1.0	10945	2	-0.12592	0.35309	0.52529	1.0	9170	2	-0.12592
MYO5B	5	0.48326	0.62913	1.0	10946	1	0.096799	0.07669	0.18977	1.0	3178	1	0.096799
PLSCR5	5	0.48328	0.62914	1.0	10947	2	0.095769	0.91734	0.91765	1.0	16407	0	0.095769
HOXC6	5	0.48337	0.62924	1.0	10948	2	0.05486	0.27116	0.45903	1.0	7947	2	0.05486
DEFB121	3	0.48339	0.52128	1.0	10949	1	-0.10662	0.0034909	0.0097099	0.649766	347	1	-0.10662
ARL16	5	0.48339	0.62925	1.0	10950	1	0.021629	0.63598	0.74126	1.0	13083	1	0.021629
BANF2	6	0.48362	0.64394	1.0	10951	2	0.029612	0.49802	0.66827	1.0	11381	2	0.029612
C16orf46	5	0.48363	0.62948	1.0	10952	2	0.25574	0.38124	0.54856	1.0	9603	2	0.25574
PRDM12	5	0.4837	0.62955	1.0	10953	2	-0.11797	0.087673	0.20726	1.0	3486	2	-0.11797
TMEM88	5	0.48376	0.62961	1.0	10954	1	0.49511	0.015351	0.051349	0.98648	932	3	0.49511
COPS8	5	0.48381	0.62966	1.0	10955	2	0.0268	0.21998	0.40319	1.0	6953	2	0.0268
GINS2	4	0.48389	0.58505	1.0	10956	1	0.48059	0.85268	0.85207	1.0	15289	0	0.48059
ANKRD55	5	0.48389	0.62973	1.0	10957	1	-0.10543	0.62027	0.73528	1.0	12949	1	-0.10543
DUSP26	5	0.48393	0.62977	1.0	10958	2	-0.091745	0.84779	0.85324	1.0	15214	1	-0.091745
PANK3	5	0.48406	0.6299	1.0	10959	2	0.32481	0.052954	0.1477	1.0	2424	3	0.32481
ARSE	5	0.48409	0.62992	1.0	10960	2	-0.017028	0.43809	0.59599	1.0	10450	1	-0.017028
SLC14A1	5	0.48412	0.62995	1.0	10961	1	-0.10699	0.85688	0.8604	1.0	15335	1	-0.10699
NOS2	5	0.48423	0.63004	1.0	10962	2	0.19751	0.10938	0.24126	1.0	4127	3	0.19751
PHF23	5	0.48425	0.63006	1.0	10963	2	0.27044	0.10865	0.24014	1.0	4097	3	0.27044
KLRF2	3	0.48434	0.52196	1.0	10964	1	-0.23463	0.59031	0.6106	1.0	12731	1	-0.23463
CD38	5	0.48436	0.63018	1.0	10965	2	0.15868	0.21604	0.3977	1.0	6859	3	0.15868
KHDC1	5	0.48441	0.63022	1.0	10966	2	0.25336	0.18171	0.34919	1.0	6008	3	0.25336
HLA-DPB1	5	0.4845	0.63029	1.0	10967	2	0.15323	0.17816	0.34403	1.0	5911	3	0.15323
TMEM186	5	0.48455	0.63035	1.0	10968	1	0.19585	0.47541	0.62745	1.0	11030	2	0.19585
PPP1R27	5	0.48462	0.63041	1.0	10969	2	-0.12007	0.48667	0.63708	1.0	11194	2	-0.12007
LNP1	5	0.48464	0.63043	1.0	10970	2	0.093496	0.71859	0.7765	1.0	13747	1	0.093496
SEMA3C	5	0.48472	0.6305	1.0	10971	1	-0.047817	0.90655	0.90691	1.0	16195	0	-0.047817
ZNF618	5	0.48479	0.63055	1.0	10972	1	0.0070868	0.19466	0.36767	1.0	6360	1	0.0070868
RSBN1L	5	0.48482	0.63059	1.0	10973	1	0.21448	0.045644	0.13011	1.0	2125	4	0.21448
TNNI3	5	0.48482	0.6306	1.0	10974	2	0.15095	0.23123	0.41888	1.0	7230	3	0.15095
FATE1	5	0.48489	0.63066	1.0	10975	2	0.073828	0.35218	0.52455	1.0	9155	1	0.073828
MEIS1	5	0.48499	0.63075	1.0	10976	2	-0.13753	0.54436	0.6871	1.0	12122	1	-0.13753
POU5F1B	4	0.48515	0.58567	1.0	10977	1	-0.011079	0.82611	0.82545	1.0	14919	1	-0.011079
PNKP	5	0.48519	0.63096	1.0	10978	2	-0.044529	0.055538	0.15399	1.0	2539	2	-0.044529
COL11A1	5	0.48538	0.63112	1.0	10979	2	0.25871	0.096853	0.22179	1.0	3746	3	0.25871
C9orf84	5	0.48542	0.63116	1.0	10980	2	-0.11919	0.23213	0.42017	1.0	7253	1	-0.11919
C22orf31	5	0.48552	0.63125	1.0	10981	2	0.080781	0.017157	0.056398	1.0	995	2	0.080781
HCFC1R1	6	0.48553	0.64539	1.0	10982	2	0.055594	0.63333	0.76519	1.0	13054	2	0.055594
BCKDHA	5	0.48555	0.63127	1.0	10983	1	0.01447	0.80678	0.82469	1.0	14682	1	0.01447
POSTN	5	0.48565	0.63136	1.0	10984	2	-0.1525	0.59369	0.72564	1.0	12755	1	-0.1525
TCAP	5	0.48579	0.63149	1.0	10985	2	0.02017	0.3175	0.49632	1.0	8675	2	0.02017
FAM129A	4	0.48581	0.58599	1.0	10986	1	-0.08496	0.91437	0.91413	1.0	16354	0	-0.08496
ZNF174	5	0.48581	0.6315	1.0	10987	2	0.040832	0.18951	0.36039	1.0	6218	2	0.040832
CAMTA1	9	0.48592	0.70716	1.0	10988	3	-0.1426	0.62898	0.81659	1.0	13018	2	-0.1426
NRD1	5	0.48595	0.63163	1.0	10989	2	-0.17231	0.57148	0.71116	1.0	12510	1	-0.17231
PPIP5K1	5	0.48598	0.63164	1.0	10990	2	-0.0069971	0.60249	0.72883	1.0	12818	1	-0.0069971
FAM98C	5	0.48601	0.63169	1.0	10991	1	0.19817	0.12321	0.26228	1.0	4522	3	0.19817
SLC33A1	5	0.48608	0.63175	1.0	10992	1	0.25991	0.10742	0.23822	1.0	4066	3	0.25991
ATP6V0E2	5	0.48611	0.63178	1.0	10993	2	0.2522	0.12951	0.27195	1.0	4705	3	0.2522
AHNAK	5	0.48621	0.63187	1.0	10994	1	0.27182	0.05261	0.14684	1.0	2409	4	0.27182
ICMT	5	0.48627	0.63193	1.0	10995	1	0.30979	0.043063	0.12372	1.0	2012	4	0.30979
ZNF79	5	0.4863	0.63196	1.0	10996	2	-0.14924	0.59119	0.72474	1.0	12735	1	-0.14924
PPP1R36	5	0.48634	0.63199	1.0	10997	1	-0.064011	0.13573	0.28137	1.0	4875	2	-0.064011
ZFP64	4	0.48638	0.58627	1.0	10998	1	0.24859	0.044938	0.11165	1.0	2093	3	0.24859
MED16	5	0.48641	0.63205	1.0	10999	2	-0.057254	0.66985	0.7548	1.0	13322	1	-0.057254
SLC2A9	5	0.48648	0.63211	1.0	11000	2	0.075191	0.32383	0.50141	1.0	8779	2	0.075191
PRMT2	5	0.48662	0.63223	1.0	11001	2	-0.13458	0.81931	0.83292	1.0	14835	1	-0.13458
SGIP1	5	0.48667	0.63227	1.0	11002	1	0.25183	0.08938	0.21002	1.0	3539	3	0.25183
ZMAT4	5	0.4867	0.6323	1.0	11003	1	-0.055144	0.65046	0.74693	1.0	13170	1	-0.055144
C5orf47	5	0.48678	0.63238	1.0	11004	2	0.3634	0.071438	0.18129	1.0	3021	3	0.3634
WRN	5	0.4868	0.6324	1.0	11005	2	0.21529	0.10459	0.23386	1.0	3971	3	0.21529
TRPM6	5	0.48683	0.63241	1.0	11006	2	-0.12062	0.95359	0.9538	1.0	17048	0	-0.12062
ZNF384	5	0.48684	0.63242	1.0	11007	2	0.059566	0.19167	0.36343	1.0	6276	2	0.059566
C15orf52	5	0.48692	0.6325	1.0	11008	2	0.21204	0.079472	0.19421	1.0	3264	3	0.21204
XYLB	5	0.48693	0.6325	1.0	11009	1	0.33025	0.045283	0.12923	1.0	2108	3	0.33025
UBE2W	5	0.48697	0.63254	1.0	11010	1	0.16885	0.48837	0.63851	1.0	11219	2	0.16885
STEAP4	5	0.487	0.63257	1.0	11011	1	-0.10308	0.25005	0.44216	1.0	7634	1	-0.10308
PARPBP	5	0.48708	0.63264	1.0	11012	2	0.19434	0.043161	0.12398	1.0	2018	1	0.19434
KCNH1	5	0.48713	0.63267	1.0	11013	2	0.04565	0.2618	0.45151	1.0	7818	2	0.04565
TMEM171	5	0.48715	0.6327	1.0	11014	2	0.058427	0.14782	0.29954	1.0	5170	2	0.058427
KCNK12	5	0.48717	0.63271	1.0	11015	1	0.23541	0.10676	0.23721	1.0	4040	3	0.23541
FCHSD1	5	0.48726	0.6328	1.0	11016	2	-0.0038701	0.52026	0.66602	1.0	11719	2	-0.0038701
IL17RC	5	0.48733	0.63287	1.0	11017	2	-0.10098	0.52895	0.67362	1.0	11861	1	-0.10098
IL4I1	5	0.48738	0.63292	1.0	11018	2	0.059932	0.23627	0.42598	1.0	7363	2	0.059932
TAAR2	5	0.48742	0.63296	1.0	11019	2	0.2517	0.20015	0.37552	1.0	6506	3	0.2517
CCL13	5	0.48746	0.633	1.0	11020	1	0.094844	0.071664	0.18167	1.0	3031	1	0.094844
PTPN21	5	0.48756	0.63308	1.0	11021	2	-0.13269	0.41829	0.57941	1.0	10144	1	-0.13269
TTF2	5	0.48761	0.63313	1.0	11022	2	-0.2135	0.14083	0.28912	1.0	5005	1	-0.2135
PSMG3	5	0.48763	0.63315	1.0	11023	2	-0.089869	0.94304	0.94322	1.0	16866	0	-0.089869
PVRL3	5	0.48769	0.63321	1.0	11024	1	0.060783	0.71237	0.7736	1.0	13690	1	0.060783
SEC11C	3	0.4877	0.52428	1.0	11025	1	-0.061942	0.43883	0.50848	1.0	10461	1	-0.061942
MRGPRX2	5	0.48773	0.63323	1.0	11026	1	0.077359	0.41639	0.57785	1.0	10125	1	0.077359
WASF1	5	0.48777	0.63328	1.0	11027	2	-0.18206	0.8589	0.86204	1.0	15366	1	-0.18206
PDE11A	5	0.48779	0.63329	1.0	11028	2	-0.057506	0.19371	0.36632	1.0	6335	1	-0.057506
ARL8B	5	0.48779	0.63329	1.0	11029	1	-0.018062	0.034656	0.10266	1.0	1709	2	-0.018062
RBM23	5	0.48782	0.63332	1.0	11030	2	-0.10719	0.37418	0.54275	1.0	9492	1	-0.10719
TMEM211	4	0.48799	0.58705	1.0	11031	1	0.19163	0.12168	0.25317	1.0	4480	2	0.19163
TRIM56	5	0.48812	0.63357	1.0	11032	1	0.0016552	0.12927	0.27161	1.0	4693	2	0.0016552
DDI2	5	0.48814	0.63359	1.0	11033	2	0.013688	0.84115	0.84824	1.0	15120	1	0.013688
SLPI	5	0.4883	0.63375	1.0	11034	2	-0.21816	0.92159	0.92191	1.0	16484	0	-0.21816
ASH2L	5	0.48832	0.63377	1.0	11035	2	0.47722	0.42019	0.58093	1.0	10173	2	0.47722
FOXN1	5	0.48837	0.63381	1.0	11036	2	-0.12597	0.40324	0.56691	1.0	9910	2	-0.12597
MLC1	5	0.48843	0.63387	1.0	11037	2	0.11507	0.70228	0.76897	1.0	13590	1	0.11507
MAGEE2	5	0.48862	0.63402	1.0	11038	1	-0.019546	0.081117	0.19684	1.0	3316	2	-0.019546
TMEM176B	4	0.48862	0.58737	1.0	11039	1	-0.22976	0.82449	0.82393	1.0	14906	1	-0.22976
CARM1	5	0.48866	0.63407	1.0	11040	2	-0.18964	0.17187	0.33499	1.0	5751	1	-0.18964
LEPROTL1	5	0.48876	0.63415	1.0	11041	2	0.25608	0.23962	0.43068	1.0	7429	3	0.25608
HOXD4	5	0.48878	0.63417	1.0	11042	1	0.15958	0.19259	0.36475	1.0	6302	3	0.15958
TRIP13	5	0.48885	0.63422	1.0	11043	1	-0.074826	0.57011	0.70994	1.0	12492	1	-0.074826
ZDHHC11	5	0.48885	0.63423	1.0	11044	2	-0.037177	0.48742	0.63773	1.0	11205	2	-0.037177
TCEAL5	4	0.48892	0.58751	1.0	11045	1	0.33218	0.11074	0.23415	1.0	4168	3	0.33218
SAP30BP	4	0.489	0.58755	1.0	11046	1	0.77278	0.0064005	0.022024	0.804159	535	2	0.77278
TVP23C	6	0.4892	0.64807	1.0	11047	2	0.035673	0.11255	0.2717	1.0	4224	2	0.035673
SBDS	5	0.48937	0.63471	1.0	11048	1	1.0997	0.0024789	0.010721	0.680936	278	3	1.0997
INSM1	5	0.48945	0.63477	1.0	11049	2	0.075203	0.11781	0.25424	1.0	4376	2	0.075203
KCTD11	5	0.48949	0.63482	1.0	11050	2	-0.0147	0.27617	0.4631	1.0	8032	2	-0.0147
HK2	5	0.48963	0.63497	1.0	11051	2	-0.028226	0.27975	0.46597	1.0	8078	2	-0.028226
CYSTM1	5	0.48963	0.63498	1.0	11052	1	0.18511	0.1972	0.3713	1.0	6423	3	0.18511
TMEM257	2	0.48976	0.49154	1.0	11053	1	-0.066884	0.64029	0.63999	1.0	13106	0	-0.066884
RAB20	5	0.48984	0.63514	1.0	11054	2	0.096855	0.48257	0.63359	1.0	11130	2	0.096855
LINGO1	5	0.49003	0.63531	1.0	11055	1	0.16069	0.19069	0.36207	1.0	6255	3	0.16069
NR2C2AP	5	0.49006	0.63535	1.0	11056	1	-0.036967	0.33578	0.51118	1.0	8933	2	-0.036967
KRTAP3-2	2	0.49012	0.49187	1.0	11057	1	-0.025503	0.44937	0.45901	1.0	10628	1	-0.025503
PXT1	5	0.49013	0.63542	1.0	11058	1	0.24128	0.10459	0.23385	1.0	3970	3	0.24128
TNNT1	5	0.49018	0.63547	1.0	11059	2	-0.11139	0.66333	0.75214	1.0	13270	1	-0.11139
CLDN18	5	0.49025	0.63553	1.0	11060	2	0.11334	0.024403	0.075885	1.0	1317	2	0.11334
SELT	5	0.49043	0.63568	1.0	11061	2	0.39669	0.044654	0.12767	1.0	2074	3	0.39669
PLLP	5	0.49052	0.63577	1.0	11062	2	-0.030934	0.054892	0.15241	1.0	2512	2	-0.030934
INTS7	5	0.49055	0.63579	1.0	11063	1	0.65305	0.0088998	0.032966	0.892481	652	4	0.65305
PPIL1	5	0.49057	0.6358	1.0	11064	2	-0.21489	0.88813	0.88861	1.0	15856	1	-0.21489
ARHGAP6	5	0.49062	0.63585	1.0	11065	2	-0.013311	0.60991	0.73149	1.0	12875	1	-0.013311
FANK1	5	0.49068	0.63592	1.0	11066	2	-0.037653	0.85322	0.85749	1.0	15293	1	-0.037653
DPP10	5	0.49069	0.63592	1.0	11067	1	0.12051	0.19785	0.37221	1.0	6439	3	0.12051
SLC45A4	5	0.49087	0.63609	1.0	11068	2	0.49121	0.0058805	0.024232	0.829615	504	3	0.49121
KRTAP5-7	1	0.4909	0.49111	1.0	11069	0	0.00016665	0.5091	0.50915	1.0	11556	0	0.00016665
TNFAIP2	5	0.49101	0.63624	1.0	11070	1	-0.096278	0.9141	0.91441	1.0	16348	0	-0.096278
SEC31B	3	0.49102	0.52665	1.0	11071	1	-0.2277	0.52512	0.56409	1.0	11801	1	-0.2277
SLC34A3	5	0.49107	0.63629	1.0	11072	2	0.16284	0.18598	0.35532	1.0	6117	3	0.16284
NINJ2	5	0.49118	0.6364	1.0	11073	1	-0.010217	0.047824	0.13534	1.0	2205	2	-0.010217
PACSIN1	5	0.49121	0.63644	1.0	11074	2	-0.1559	0.26218	0.45182	1.0	7824	1	-0.1559
LRRC55	5	0.49128	0.6365	1.0	11075	2	-0.04988	0.86255	0.86512	1.0	15412	1	-0.04988
PIK3CA	5	0.49141	0.63661	1.0	11076	1	-0.051654	0.22582	0.41139	1.0	7089	2	-0.051654
GPR151	5	0.49142	0.63662	1.0	11077	2	-0.057097	0.39241	0.55783	1.0	9747	2	-0.057097
LRRN4CL	5	0.49165	0.63685	1.0	11078	2	0.022596	0.36925	0.53855	1.0	9423	2	0.022596
PDLIM7	5	0.4917	0.6369	1.0	11079	1	0.13878	0.29586	0.47892	1.0	8364	2	0.13878
TARM1	5	0.4918	0.63699	1.0	11080	1	-0.073392	0.21869	0.40142	1.0	6921	2	-0.073392
WNT9A	5	0.49188	0.63706	1.0	11081	2	-0.0046461	0.18208	0.34969	1.0	6014	1	-0.0046461
BTN3A3	5	0.49202	0.63718	1.0	11082	2	0.18949	0.19845	0.37307	1.0	6458	3	0.18949
APOBEC4	5	0.49203	0.6372	1.0	11083	1	-0.050938	0.26496	0.45408	1.0	7861	2	-0.050938
MSANTD1	5	0.49206	0.63723	1.0	11084	2	-0.037055	0.81952	0.83306	1.0	14837	1	-0.037055
ZBTB11	5	0.49213	0.63728	1.0	11085	1	0.29064	0.12548	0.26584	1.0	4590	3	0.29064
EFCAB6	5	0.49215	0.63731	1.0	11086	2	-0.10837	0.052685	0.14703	1.0	2415	2	-0.10837
HIST1H2BG	5	0.49216	0.63731	1.0	11087	1	0.12254	0.0027827	0.011984	0.702644	295	1	0.12254
PTCHD4	5	0.49231	0.63745	1.0	11088	2	-0.032212	0.11747	0.2537	1.0	4362	2	-0.032212
